train/critic_loss,train/ent_coef,train/actor_loss,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/episodes,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/ent_coef_loss
0.06312081217765808,0.7788782119750977,-12.142045021057129,500.0,334,0.45497485,4,471,21,10000,0.00075,-2.9409966468811035
,,,500.0,,0.45497485,8,470,21,10000,,
,,,500.0,,0.45497485,12,470,21,10000,,
,,,500.0,,0.45497485,16,470,21,10000,,
,,,500.0,,0.45497485,20,470,21,10000,,
1.508333444595337,0.5352173447608948,-16.106578826904297,500.0,834,0.61219005,24,443,45,20000,0.00075,-7.34642219543457
,,,500.0,,0.61219005,28,443,45,20000,,
,,,500.0,,0.61219005,32,443,45,20000,,
,,,500.0,,0.61219005,36,443,45,20000,,
,,,500.0,,0.61219005,40,443,45,20000,,
0.02543795108795166,0.36786821484565735,-19.252853393554688,500.0,1334,0.6009452333333333,44,434,68,30000,0.00075,-11.797698020935059
,,,500.0,,0.6009452333333333,48,434,68,30000,,
,,,500.0,,0.6009452333333333,52,434,68,30000,,
,,,500.0,,0.6009452333333333,56,434,68,30000,,
,,,500.0,,0.6009452333333333,60,434,68,30000,,
0.06389300525188446,0.25287288427352905,-21.01174545288086,500.0,1834,0.552494375,64,432,92,40000,0.00075,-16.1793212890625
,,,500.0,,0.552494375,68,432,92,40000,,
,,,500.0,,0.552494375,72,432,92,40000,,
,,,500.0,,0.552494375,76,432,92,40000,,
,,,500.0,,0.552494375,80,431,92,40000,,
3.4382665157318115,0.173858642578125,-21.880373001098633,500.0,2334,0.56917663,84,428,116,50000,0.00075,-20.46575355529785
,,,500.0,,0.56917663,88,428,116,50000,,
,,,500.0,,0.56917663,92,428,116,50000,,
,,,500.0,,0.56917663,96,428,116,50000,,
,,,500.0,,0.56917663,100,428,116,50000,,
0.012619582004845142,0.11959675699472427,-22.436853408813477,500.0,2834,0.55286546,104,426,140,60000,0.00075,-24.78006362915039
,,,500.0,,0.55286546,108,426,140,60000,,
,,,500.0,,0.55286546,112,426,140,60000,,
,,,500.0,,0.55286546,116,426,140,60000,,
,,,500.0,,0.55286546,120,426,140,60000,,
0.026980753988027573,0.08241896331310272,-22.42007064819336,500.0,3334,0.5033305100000001,124,424,165,70000,0.00075,-28.777246475219727
,,,500.0,,0.5033305100000001,128,424,165,70000,,
,,,500.0,,0.5033305100000001,132,424,165,70000,,
,,,500.0,,0.5033305100000001,136,424,165,70000,,
,,,500.0,,0.5033305100000001,140,424,165,70000,,
0.020719144493341446,0.056815240532159805,-22.555339813232422,500.0,3834,0.5675695599999999,144,422,189,80000,0.00075,-33.246829986572266
,,,500.0,,0.5675695599999999,148,422,189,80000,,
,,,500.0,,0.5675695599999999,152,422,189,80000,,
,,,500.0,,0.5675695599999999,156,422,189,80000,,
,,,500.0,,0.5675695599999999,160,422,189,80000,,
7.245955467224121,0.03919973224401474,-21.850645065307617,500.0,4334,0.51767783,164,421,213,90000,0.00075,-36.783180236816406
,,,500.0,,0.51767783,168,421,213,90000,,
,,,500.0,,0.51767783,172,421,213,90000,,
,,,500.0,,0.51767783,176,421,213,90000,,
,,,500.0,,0.51767783,180,421,213,90000,,
0.0942336916923523,0.027280140668153763,-21.419330596923828,500.0,4834,0.79677555,184,419,238,100000,0.00075,-41.56937026977539
,,,500.0,,0.79677555,188,419,238,100000,,
,,,500.0,,0.79677555,192,419,238,100000,,
,,,500.0,,0.79677555,196,419,238,100000,,
,,,500.0,,0.79677555,200,419,238,100000,,
0.018161414191126823,0.019095860421657562,-21.180564880371094,500.0,5334,0.7810058,204,417,263,110000,0.00075,-40.58528518676758
,,,500.0,,0.7810058,208,417,263,110000,,
,,,500.0,,0.7810058,212,417,263,110000,,
,,,500.0,,0.7810058,216,417,263,110000,,
,,,500.0,,0.7810058,220,417,263,110000,,
0.10923850536346436,0.013544303365051746,-20.54023551940918,500.0,5834,0.7924353800000001,224,413,290,120000,0.00075,-41.60512924194336
,,,500.0,,0.7924353800000001,228,413,290,120000,,
,,,500.0,,0.7924353800000001,232,413,290,120000,,
,,,500.0,,0.7924353800000001,236,413,290,120000,,
,,,500.0,,0.7924353800000001,240,413,290,120000,,
6.121756553649902,0.009994431398808956,-19.72647476196289,500.0,6334,0.8818815600000001,244,410,316,130000,0.00075,-30.647151947021484
,,,500.0,,0.8818815600000001,248,410,317,130000,,
,,,500.0,,0.8818815600000001,252,410,317,130000,,
,,,500.0,,0.8818815600000001,256,410,317,130000,,
,,,500.0,,0.8818815600000001,260,410,317,130000,,
0.03495749831199646,0.007528732996433973,-19.285369873046875,500.0,6834,0.9670755999999998,264,407,343,140000,0.00075,-37.72705078125
,,,500.0,,0.9670755999999998,268,407,343,140000,,
,,,500.0,,0.9670755999999998,272,407,343,140000,,
,,,500.0,,0.9670755999999998,276,407,343,140000,,
,,,500.0,,0.9670755999999998,280,407,343,140000,,
0.05239103361964226,0.005857100710272789,-18.873592376708984,500.0,7334,0.6607906,284,407,367,150000,0.00075,-29.455141067504883
,,,500.0,,0.6607906,288,407,367,150000,,
,,,500.0,,0.6607906,292,407,367,150000,,
,,,500.0,,0.6607906,296,407,367,150000,,
,,,500.0,,0.6607906,300,407,367,150000,,
0.02282952517271042,0.004701968282461166,-18.53925132751465,500.0,7834,0.62757388,304,407,392,160000,0.00075,-20.795923233032227
,,,500.0,,0.62757388,308,407,392,160000,,
,,,500.0,,0.62757388,312,407,392,160000,,
,,,500.0,,0.62757388,316,407,392,160000,,
,,,500.0,,0.62757388,320,407,392,160000,,
0.029449183493852615,0.004157765302807093,-17.88450813293457,500.0,8334,1.2287074199999999,324,405,418,170000,0.00075,-17.398696899414062
,,,500.0,,1.2287074199999999,328,405,418,170000,,
,,,500.0,,1.2287074199999999,332,405,418,170000,,
,,,500.0,,1.2287074199999999,336,405,419,170000,,
,,,500.0,,1.2287074199999999,340,405,419,170000,,
0.06074973940849304,0.0037354654632508755,-17.44161605834961,500.0,8834,1.2117313399999998,344,405,443,180000,0.00075,-6.3591179847717285
,,,500.0,,1.2117313399999998,348,405,443,180000,,
,,,500.0,,1.2117313399999998,352,405,443,180000,,
,,,500.0,,1.2117313399999998,356,405,443,180000,,
,,,500.0,,1.2117313399999998,360,405,443,180000,,
0.03161204978823662,0.0034092143177986145,-17.170011520385742,500.0,9334,1.22927354,364,405,468,190000,0.00075,2.4006826877593994
,,,500.0,,1.22927354,368,405,468,190000,,
,,,500.0,,1.22927354,372,405,468,190000,,
,,,500.0,,1.22927354,376,405,468,190000,,
,,,500.0,,1.22927354,380,405,468,190000,,
2.034071922302246,0.0030286286491900682,-16.443561553955078,500.0,9834,1.14424862,384,404,494,200000,0.00075,-1.764208197593689
,,,500.0,,1.14424862,388,404,494,200000,,
,,,500.0,,1.14424862,392,404,494,200000,,
,,,500.0,,1.14424862,396,404,494,200000,,
,,,500.0,,1.14424862,400,404,494,200000,,
0.016560960561037064,0.0029156659729778767,-16.595115661621094,500.0,10334,1.12515086,404,405,517,210000,0.00075,1.6836161613464355
,,,500.0,,1.12515086,408,405,517,210000,,
,,,500.0,,1.12515086,412,405,517,210000,,
,,,500.0,,1.12515086,416,405,517,210000,,
,,,500.0,,1.12515086,420,405,517,210000,,
0.019683435559272766,0.002777006709948182,-16.140453338623047,500.0,10834,0.42213411000000006,424,403,545,220000,0.00075,-11.42910099029541
,,,500.0,,0.42213411000000006,428,403,545,220000,,
,,,500.0,,0.42213411000000006,432,403,545,220000,,
,,,500.0,,0.42213411000000006,436,403,545,220000,,
,,,500.0,,0.42213411000000006,440,403,545,220000,,
0.014243070036172867,0.002575852908194065,-15.546659469604492,500.0,11334,0.21732790999999999,444,403,569,230000,0.00075,-8.366382598876953
,,,500.0,,0.21732790999999999,448,403,569,230000,,
,,,500.0,,0.21732790999999999,452,403,569,230000,,
,,,500.0,,0.21732790999999999,456,403,569,230000,,
,,,500.0,,0.21732790999999999,460,403,569,230000,,
0.0072052208706736565,0.002559677232056856,-15.248555183410645,500.0,11834,0.25635259,464,402,595,240000,0.00075,-8.371203422546387
,,,500.0,,0.25635259,468,402,595,240000,,
,,,500.0,,0.25635259,472,402,595,240000,,
,,,500.0,,0.25635259,476,402,595,240000,,
,,,500.0,,0.25635259,480,402,595,240000,,
0.010131943970918655,0.0024227548856288195,-14.983833312988281,500.0,12334,0.54659178,484,403,619,250000,0.00075,-25.30829620361328
,,,500.0,,0.54659178,488,403,619,250000,,
,,,500.0,,0.54659178,492,403,619,250000,,
,,,500.0,,0.54659178,496,403,619,250000,,
,,,500.0,,0.54659178,500,403,619,250000,,
0.07801169902086258,0.002193124732002616,-14.412240028381348,500.0,12834,2.4996782300000002,504,403,645,260000,0.00075,2.090047836303711
,,,500.0,,2.4996782300000002,508,403,645,260000,,
,,,500.0,,2.4996782300000002,512,403,645,260000,,
,,,500.0,,2.4996782300000002,516,403,645,260000,,
,,,500.0,,2.4996782300000002,520,403,645,260000,,
0.01785755157470703,0.00215630023740232,-13.90865707397461,500.0,13334,2.49610635,524,402,670,270000,0.00075,22.047592163085938
,,,500.0,,2.49610635,528,402,670,270000,,
,,,500.0,,2.49610635,532,402,670,270000,,
,,,500.0,,2.49610635,536,402,670,270000,,
,,,500.0,,2.49610635,540,402,670,270000,,
0.013132154010236263,0.00181991804856807,-13.773608207702637,500.0,13834,2.7338765399999994,544,401,696,280000,0.00075,-1.4547183513641357
,,,500.0,,2.7338765399999994,548,401,696,280000,,
,,,500.0,,2.7338765399999994,552,401,696,280000,,
,,,500.0,,2.7338765399999994,556,401,696,280000,,
,,,500.0,,2.7338765399999994,560,401,696,280000,,
1.3709075450897217,0.0017530211480334401,-13.567298889160156,500.0,14334,2.642826119999999,564,400,724,290000,0.00075,47.30950164794922
,,,500.0,,2.642826119999999,568,400,724,290000,,
,,,500.0,,2.642826119999999,572,400,724,290000,,
,,,500.0,,2.642826119999999,576,400,724,290000,,
,,,500.0,,2.642826119999999,580,400,724,290000,,
0.013341439887881279,0.0015923649771139026,-12.921173095703125,500.0,14834,2.3442110099999995,584,399,750,300000,0.00075,-11.240071296691895
,,,500.0,,2.3442110099999995,588,399,750,300000,,
,,,500.0,,2.3442110099999995,592,399,750,300000,,
,,,500.0,,2.3442110099999995,596,399,750,300000,,
,,,500.0,,2.3442110099999995,600,399,750,300000,,
0.014376224018633366,0.0015738524962216616,-12.443862915039062,500.0,15334,0.4174670299999999,604,399,776,310000,0.00075,1.9981529712677002
,,,500.0,,0.4174670299999999,608,399,776,310000,,
,,,500.0,,0.4174670299999999,612,399,776,310000,,
,,,500.0,,0.4174670299999999,616,399,776,310000,,
,,,500.0,,0.4174670299999999,620,399,776,310000,,
0.01520321611315012,0.0015833013458177447,-12.545989036560059,500.0,15834,0.64606035,624,399,801,320000,0.00075,-6.173087120056152
,,,500.0,,0.64606035,628,399,801,320000,,
,,,500.0,,0.64606035,632,399,801,320000,,
,,,500.0,,0.64606035,636,399,801,320000,,
,,,500.0,,0.64606035,640,399,801,320000,,
0.014547241851687431,0.0015531759709119797,-12.243522644042969,500.0,16334,0.42883176999999995,644,399,826,330000,0.00075,0.4662141799926758
,,,500.0,,0.42883176999999995,648,399,826,330000,,
,,,500.0,,0.42883176999999995,652,399,826,330000,,
,,,500.0,,0.42883176999999995,656,399,826,330000,,
,,,500.0,,0.42883176999999995,660,399,826,330000,,
0.010712722316384315,0.0014210492372512817,-12.010246276855469,500.0,16834,0.3976976699999999,664,398,852,340000,0.00075,9.405109405517578
,,,500.0,,0.3976976699999999,668,398,852,340000,,
,,,500.0,,0.3976976699999999,672,398,852,340000,,
,,,500.0,,0.3976976699999999,676,398,852,340000,,
,,,500.0,,0.3976976699999999,680,398,852,340000,,
0.006502049043774605,0.0015728689031675458,-11.624375343322754,500.0,17334,0.4398721099999999,684,397,880,350000,0.00075,-9.367345809936523
,,,500.0,,0.4398721099999999,688,397,880,350000,,
,,,500.0,,0.4398721099999999,692,397,880,350000,,
,,,500.0,,0.4398721099999999,696,397,880,350000,,
,,,500.0,,0.4398721099999999,700,397,880,350000,,
0.01826796680688858,0.001536123570986092,-11.376692771911621,500.0,17834,0.44630005999999994,704,396,908,360000,0.00075,-11.494623184204102
,,,500.0,,0.44630005999999994,708,396,908,360000,,
,,,500.0,,0.44630005999999994,712,396,908,360000,,
,,,500.0,,0.44630005999999994,716,396,908,360000,,
,,,500.0,,0.44630005999999994,720,396,908,360000,,
0.34541285037994385,0.0015280917286872864,-11.157291412353516,500.0,18334,0.3845762399999999,724,396,933,370000,0.00075,-7.595541000366211
,,,500.0,,0.3845762399999999,728,396,933,370000,,
,,,500.0,,0.3845762399999999,732,396,933,370000,,
,,,500.0,,0.3845762399999999,736,396,933,370000,,
,,,500.0,,0.3845762399999999,740,396,933,370000,,
0.029334722086787224,0.0014407141134142876,-10.800285339355469,500.0,18834,0.42861424,744,396,959,380000,0.00075,-2.4648637771606445
,,,500.0,,0.42861424,748,396,959,380000,,
,,,500.0,,0.42861424,752,396,959,380000,,
,,,500.0,,0.42861424,756,396,959,380000,,
,,,500.0,,0.42861424,760,396,959,380000,,
0.0066626546904444695,0.0014752799179404974,-10.436761856079102,500.0,19334,0.52443115,764,395,985,390000,0.00075,11.71080207824707
,,,500.0,,0.52443115,768,395,985,390000,,
,,,500.0,,0.52443115,772,395,985,390000,,
,,,500.0,,0.52443115,776,395,985,390000,,
,,,500.0,,0.52443115,780,395,985,390000,,
0.005391067825257778,0.0015209430130198598,-10.192004203796387,500.0,19834,0.48034945,784,396,1009,400000,0.00075,1.6044983863830566
,,,500.0,,0.48034945,788,396,1009,400000,,
,,,500.0,,0.48034945,792,396,1009,400000,,
,,,500.0,,0.48034945,796,396,1010,400000,,
,,,500.0,,0.48034945,800,396,1010,400000,,
0.9534170627593994,0.0012992210686206818,-9.99439525604248,500.0,20334,0.6150428899999999,804,395,1036,410000,0.00075,-14.882150650024414
,,,500.0,,0.6150428899999999,808,395,1036,410000,,
,,,500.0,,0.6150428899999999,812,395,1036,410000,,
,,,500.0,,0.6150428899999999,816,395,1036,410000,,
,,,500.0,,0.6150428899999999,820,395,1036,410000,,
0.015931572765111923,0.0013663464924320579,-9.838031768798828,500.0,20834,0.59782913,824,395,1062,420000,0.00075,-7.908626556396484
,,,500.0,,0.59782913,828,395,1062,420000,,
,,,500.0,,0.59782913,832,395,1062,420000,,
,,,500.0,,0.59782913,836,395,1062,420000,,
,,,500.0,,0.59782913,840,395,1062,420000,,
0.012722920626401901,0.001380103756673634,-9.584417343139648,500.0,21334,0.86857913,844,394,1089,430000,0.00075,15.536458969116211
,,,500.0,,0.86857913,848,394,1089,430000,,
,,,500.0,,0.86857913,852,394,1089,430000,,
,,,500.0,,0.86857913,856,394,1089,430000,,
,,,500.0,,0.86857913,860,394,1089,430000,,
0.061423491686582565,0.001447897288016975,-9.25062370300293,500.0,21834,0.9223520999999999,864,394,1116,440000,0.00075,-6.178352355957031
,,,500.0,,0.9223520999999999,868,394,1116,440000,,
,,,500.0,,0.9223520999999999,872,394,1116,440000,,
,,,500.0,,0.9223520999999999,876,394,1116,440000,,
,,,500.0,,0.9223520999999999,880,394,1116,440000,,
0.005839124321937561,0.0012836690293624997,-9.060449600219727,500.0,22334,3.1541857200000005,884,394,1141,450000,0.00075,-9.799185752868652
,,,500.0,,3.1541857200000005,888,394,1141,450000,,
,,,500.0,,3.1541857200000005,892,394,1141,450000,,
,,,500.0,,3.1541857200000005,896,394,1141,450000,,
,,,500.0,,3.1541857200000005,900,394,1141,450000,,
0.4652184844017029,0.0012551597319543362,-8.713072776794434,500.0,22834,3.0846699800000006,904,394,1165,460000,0.00075,16.182079315185547
,,,500.0,,3.0846699800000006,908,394,1165,460000,,
,,,500.0,,3.0846699800000006,912,394,1165,460000,,
,,,500.0,,3.0846699800000006,916,394,1165,460000,,
,,,500.0,,3.0846699800000006,920,394,1165,460000,,
0.004625554196536541,0.001280525466427207,-8.683862686157227,500.0,23334,2.96644667,924,394,1191,470000,0.00075,-8.991743087768555
,,,500.0,,2.96644667,928,394,1191,470000,,
,,,500.0,,2.96644667,932,394,1191,470000,,
,,,500.0,,2.96644667,936,394,1191,470000,,
,,,500.0,,2.96644667,940,394,1191,470000,,
0.3488047122955322,0.0013202555710449815,-8.439183235168457,500.0,23834,2.9484407299999997,944,394,1216,480000,0.00075,12.313277244567871
,,,500.0,,2.9484407299999997,948,394,1216,480000,,
,,,500.0,,2.9484407299999997,952,394,1216,480000,,
,,,500.0,,2.9484407299999997,956,394,1216,480000,,
,,,500.0,,2.9484407299999997,960,394,1216,480000,,
0.6170861721038818,0.0012797826202586293,-8.071720123291016,500.0,24334,3.4172586999999996,964,393,1244,490000,0.00075,7.820943832397461
,,,500.0,,3.4172586999999996,968,393,1244,490000,,
,,,500.0,,3.4172586999999996,972,393,1244,490000,,
,,,500.0,,3.4172586999999996,976,393,1244,490000,,
,,,500.0,,3.4172586999999996,980,393,1244,490000,,
0.550227165222168,0.001308595179580152,-7.987903594970703,500.0,24834,1.31239927,984,393,1270,500000,0.00075,-1.7288942337036133
,,,500.0,,1.31239927,988,393,1270,500000,,
,,,500.0,,1.31239927,992,393,1270,500000,,
,,,500.0,,1.31239927,996,393,1270,500000,,
,,,500.0,,1.31239927,1000,393,1270,500000,,
0.01555377896875143,0.0013540550135076046,-7.8336076736450195,500.0,25334,1.7022361999999998,1004,393,1297,510000,0.00075,8.800313949584961
,,,500.0,,1.7022361999999998,1008,393,1297,510000,,
,,,500.0,,1.7022361999999998,1012,393,1297,510000,,
,,,500.0,,1.7022361999999998,1016,393,1297,510000,,
,,,500.0,,1.7022361999999998,1020,393,1297,510000,,
0.5518530011177063,0.001256665913388133,-7.759088516235352,500.0,25834,2.0035770800000003,1024,393,1321,520000,0.00075,-3.7156734466552734
,,,500.0,,2.0035770800000003,1028,393,1321,520000,,
,,,500.0,,2.0035770800000003,1032,393,1321,520000,,
,,,500.0,,2.0035770800000003,1036,393,1321,520000,,
,,,500.0,,2.0035770800000003,1040,393,1321,520000,,
0.0071388548240065575,0.0011301341000944376,-7.586978912353516,500.0,26334,1.8630664799999999,1044,394,1344,530000,0.00075,15.436141014099121
,,,500.0,,1.8630664799999999,1048,394,1344,530000,,
,,,500.0,,1.8630664799999999,1052,394,1344,530000,,
,,,500.0,,1.8630664799999999,1056,394,1344,530000,,
,,,500.0,,1.8630664799999999,1060,394,1344,530000,,
0.47430840134620667,0.0012113583507016301,-7.457162857055664,500.0,26834,1.37665692,1064,394,1368,540000,0.00075,6.777398109436035
,,,500.0,,1.37665692,1068,394,1368,540000,,
,,,500.0,,1.37665692,1072,394,1368,540000,,
,,,500.0,,1.37665692,1076,394,1368,540000,,
,,,500.0,,1.37665692,1080,394,1368,540000,,
0.005349202547222376,0.001130482880398631,-7.296618938446045,500.0,27334,1.46577352,1084,394,1393,550000,0.00075,22.9876766204834
,,,500.0,,1.46577352,1088,394,1393,550000,,
,,,500.0,,1.46577352,1092,394,1393,550000,,
,,,500.0,,1.46577352,1096,394,1393,550000,,
,,,500.0,,1.46577352,1100,394,1393,550000,,
0.005321082193404436,0.001030017388984561,-7.123440742492676,500.0,27834,1.09434363,1104,395,1417,560000,0.00075,-11.34238052368164
,,,500.0,,1.09434363,1108,395,1417,560000,,
,,,500.0,,1.09434363,1112,395,1417,560000,,
,,,500.0,,1.09434363,1116,395,1417,560000,,
,,,500.0,,1.09434363,1120,395,1417,560000,,
0.00528733991086483,0.0011898225639015436,-7.078823089599609,500.0,28334,0.80308001,1124,395,1441,570000,0.00075,-6.421558380126953
,,,500.0,,0.80308001,1128,395,1441,570000,,
,,,500.0,,0.80308001,1132,395,1441,570000,,
,,,500.0,,0.80308001,1136,395,1441,570000,,
,,,500.0,,0.80308001,1140,395,1441,570000,,
0.005741325672715902,0.0011277035810053349,-6.736815452575684,500.0,28834,1.87887564,1144,395,1466,580000,0.00075,5.899692535400391
,,,500.0,,1.87887564,1148,395,1466,580000,,
,,,500.0,,1.87887564,1152,395,1466,580000,,
,,,500.0,,1.87887564,1156,395,1466,580000,,
,,,500.0,,1.87887564,1160,395,1466,580000,,
0.004096614196896553,0.000896412122529,-6.629342079162598,500.0,29334,4.36522979,1164,395,1491,590000,0.00075,-22.554027557373047
,,,500.0,,4.36522979,1168,395,1491,590000,,
,,,500.0,,4.36522979,1172,395,1491,590000,,
,,,500.0,,4.36522979,1176,395,1491,590000,,
,,,500.0,,4.36522979,1180,395,1491,590000,,
0.0716947466135025,0.0009948784718289971,-6.627396583557129,500.0,29834,5.84145572,1184,395,1516,600000,0.00075,-10.122215270996094
,,,500.0,,5.84145572,1188,395,1516,600000,,
,,,500.0,,5.84145572,1192,395,1516,600000,,
,,,500.0,,5.84145572,1196,395,1516,600000,,
,,,500.0,,5.84145572,1200,395,1516,600000,,
0.007568583823740482,0.0009802248096093535,-6.270689487457275,500.0,30334,6.021233330000001,1204,395,1540,610000,0.00075,-3.355599880218506
,,,500.0,,6.021233330000001,1208,395,1540,610000,,
,,,500.0,,6.021233330000001,1212,395,1540,610000,,
,,,500.0,,6.021233330000001,1216,395,1540,610000,,
,,,500.0,,6.021233330000001,1220,395,1540,610000,,
0.22615286707878113,0.0012304913252592087,-6.192339897155762,500.0,30834,6.19065244,1224,396,1564,620000,0.00075,-1.7618871927261353
,,,500.0,,6.19065244,1228,396,1564,620000,,
,,,500.0,,6.19065244,1232,396,1564,620000,,
,,,500.0,,6.19065244,1236,396,1564,620000,,
,,,500.0,,6.19065244,1240,396,1564,620000,,
0.004568647127598524,0.0010219619143754244,-6.036848068237305,500.0,31334,5.76091586,1244,396,1589,630000,0.00075,-14.549036026000977
,,,500.0,,5.76091586,1248,396,1589,630000,,
,,,500.0,,5.76091586,1252,396,1589,630000,,
,,,500.0,,5.76091586,1256,396,1589,630000,,
,,,500.0,,5.76091586,1260,396,1589,630000,,
0.006176505703479052,0.001197732170112431,-5.753914833068848,500.0,31834,3.23503024,1264,396,1615,640000,0.00075,-12.995882987976074
,,,500.0,,3.23503024,1268,396,1615,640000,,
,,,500.0,,3.23503024,1272,396,1615,640000,,
,,,500.0,,3.23503024,1276,396,1615,640000,,
,,,500.0,,3.23503024,1280,396,1615,640000,,
0.010259637609124184,0.0011157816043123603,-5.859759330749512,500.0,32334,1.8806464499999997,1284,396,1639,650000,0.00075,-13.910300254821777
,,,500.0,,1.8806464499999997,1288,396,1639,650000,,
,,,500.0,,1.8806464499999997,1292,396,1639,650000,,
,,,500.0,,1.8806464499999997,1296,396,1639,650000,,
,,,500.0,,1.8806464499999997,1300,396,1639,650000,,
0.00835641473531723,0.001046571647748351,-5.743215084075928,500.0,32834,2.01934656,1304,396,1665,660000,0.00075,-0.48319011926651
,,,500.0,,2.01934656,1308,396,1665,660000,,
,,,500.0,,2.01934656,1312,396,1665,660000,,
,,,500.0,,2.01934656,1316,396,1665,660000,,
,,,500.0,,2.01934656,1320,396,1665,660000,,
0.0076536983251571655,0.0010870974510908127,-5.64423942565918,500.0,33334,2.34088544,1324,395,1692,670000,0.00075,12.34798812866211
,,,500.0,,2.34088544,1328,395,1692,670000,,
,,,500.0,,2.34088544,1332,395,1692,670000,,
,,,500.0,,2.34088544,1336,395,1692,670000,,
,,,500.0,,2.34088544,1340,395,1692,670000,,
0.1579301953315735,0.0010941852815449238,-5.463890552520752,500.0,33834,1.9603922999999996,1344,396,1717,680000,0.00075,-4.333765029907227
,,,500.0,,1.9603922999999996,1348,396,1717,680000,,
,,,500.0,,1.9603922999999996,1352,396,1717,680000,,
,,,500.0,,1.9603922999999996,1356,396,1717,680000,,
,,,500.0,,1.9603922999999996,1360,396,1717,680000,,
0.004927666392177343,0.0011683230986818671,-5.369937896728516,500.0,34334,2.8214281000000003,1364,396,1742,690000,0.00075,-12.165973663330078
,,,500.0,,2.8214281000000003,1368,396,1742,690000,,
,,,500.0,,2.8214281000000003,1372,396,1742,690000,,
,,,500.0,,2.8214281000000003,1376,396,1742,690000,,
,,,500.0,,2.8214281000000003,1380,396,1742,690000,,
0.06079168617725372,0.0011699928436428308,-5.282649040222168,500.0,34834,2.7540924699999993,1384,396,1767,700000,0.00075,-4.620172500610352
,,,500.0,,2.7540924699999993,1388,396,1767,700000,,
,,,500.0,,2.7540924699999993,1392,396,1767,700000,,
,,,500.0,,2.7540924699999993,1396,396,1767,700000,,
,,,500.0,,2.7540924699999993,1400,396,1767,700000,,
0.003736475482583046,0.0013330293586477637,-5.285830020904541,500.0,35334,3.04607835,1404,396,1792,710000,0.00075,37.37039566040039
,,,500.0,,3.04607835,1408,396,1792,710000,,
,,,500.0,,3.04607835,1412,396,1792,710000,,
,,,500.0,,3.04607835,1416,396,1792,710000,,
,,,500.0,,3.04607835,1420,396,1792,710000,,
0.007213001139461994,0.001711336662992835,-5.613034248352051,500.0,35834,9.966154499999998,1424,396,1817,720000,0.00075,-7.7476348876953125
,,,500.0,,9.966154499999998,1428,396,1817,720000,,
,,,500.0,,9.966154499999998,1432,396,1817,720000,,
,,,500.0,,9.966154499999998,1436,396,1817,720000,,
,,,500.0,,9.966154499999998,1440,396,1817,720000,,
0.22680385410785675,0.0020418926142156124,-5.157519340515137,500.0,36334,15.201886849999996,1444,396,1843,730000,0.00075,14.548027038574219
,,,500.0,,15.201886849999996,1448,396,1843,730000,,
,,,500.0,,15.201886849999996,1452,396,1843,730000,,
,,,500.0,,15.201886849999996,1456,396,1843,730000,,
,,,500.0,,15.201886849999996,1460,396,1843,730000,,
0.14446091651916504,0.0023051381576806307,-5.595590591430664,500.0,36834,15.591650969999996,1464,395,1869,740000,0.00075,-9.966029167175293
,,,500.0,,15.591650969999996,1468,395,1869,740000,,
,,,500.0,,15.591650969999996,1472,395,1869,740000,,
,,,500.0,,15.591650969999996,1476,395,1869,740000,,
,,,500.0,,15.591650969999996,1480,395,1869,740000,,
0.01754508540034294,0.0022056824527680874,-5.4487624168396,500.0,37334,15.533909939999996,1484,395,1896,750000,0.00075,-2.7881855964660645
,,,500.0,,15.533909939999996,1488,395,1896,750000,,
,,,500.0,,15.533909939999996,1492,395,1896,750000,,
,,,500.0,,15.533909939999996,1496,395,1896,750000,,
,,,500.0,,15.533909939999996,1500,395,1896,750000,,
